V1,V2,V3
*_SCFLD117_282019,<lmxll>,--,ll,ll,--,ll,--,ll,--,lm,ll,--,--,lm,lm,ll,lm,lm,ll,ll,--,ll,lm,ll,--,lm,lm,ll,lm,--,ll,ll,--,lm,--,lm,lm,ll,--,--,--,lm,--,ll,lm,lm,lm,ll,lm,lm,ll,lm,lm,--,ll,lm,lm,--,--,--,ll,--,lm,ll,lm,ll,ll,--,ll,ll,--,lm,ll,ll,--,--,ll,ll,--,ll,ll,lm,--,lm,lm,lm,--,lm,--,ll,ll
*_SCFLD117_502550,<lmxll>,--,ll,ll,--,ll,--,ll,ll,--,ll,--,lm,--,lm,ll,lm,--,ll,ll,ll,--,lm,ll,--,lm,lm,ll,lm,--,--,ll,--,--,--,lm,--,ll,--,--,lm,lm,--,--,--,--,lm,ll,lm,lm,ll,lm,--,--,--,lm,lm,--,--,ll,ll,ll,--,--,lm,ll,--,ll,ll,ll,ll,--,ll,--,--,--,--,--,--,ll,--,lm,--,--,lm,lm,lm,lm,lm,ll,--
*_SCFLD117_77260,<nnxnp>,--,--,nn,--,--,--,np,--,--,np,--,np,--,np,--,np,np,--,np,--,np,--,nn,--,np,nn,nn,--,nn,--,nn,--,--,--,nn,nn,nn,np,--,--,np,--,np,np,np,nn,np,--,np,np,np,np,--,nn,np,--,--,nn,nn,np,nn,--,--,np,np,np,np,--,np,np,np,nn,--,--,np,np,np,nn,np,--,np,--,nn,nn,np,--,nn,np,nn,--
*_SCFLD118_134251,<nnxnp>,--,nn,nn,--,--,--,--,--,--,np,--,np,--,np,nn,--,--,--,np,--,np,--,--,--,--,--,--,np,nn,--,--,--,--,--,nn,nn,nn,np,--,--,np,nn,np,np,--,--,np,--,nn,np,np,np,nn,--,np,np,--,--,--,np,--,nn,nn,np,--,nn,--,np,--,np,np,np,--,--,--,np,np,nn,np,nn,--,--,--,nn,--,--,--,np,--,--
*_SCFLD118_362968,<lmxll>,ll,--,--,--,lm,--,--,--,--,lm,lm,ll,--,ll,--,ll,--,lm,lm,--,--,ll,lm,--,ll,ll,lm,ll,ll,lm,lm,ll,--,--,ll,ll,--,lm,--,--,ll,--,lm,ll,ll,ll,lm,--,ll,lm,ll,ll,lm,--,ll,ll,--,--,--,lm,lm,ll,--,--,--,lm,lm,lm,--,--,ll,lm,lm,--,--,ll,--,--,lm,lm,ll,--,--,ll,--,ll,ll,ll,lm,lm
*_SCFLD118_485283,<nnxnp>,--,nn,nn,--,--,--,--,nn,--,--,--,np,--,np,--,np,np,--,np,nn,np,np,--,--,np,--,nn,--,nn,--,np,nn,--,--,nn,nn,nn,--,--,np,--,nn,--,np,np,nn,--,--,--,np,np,np,nn,nn,np,--,--,nn,np,--,nn,nn,nn,np,--,nn,np,np,--,--,np,np,nn,--,--,np,np,nn,--,--,nn,--,nn,nn,np,--,nn,np,--,np
*_SCFLD118_59069,<lmxll>,--,--,lm,--,--,--,lm,--,ll,lm,lm,ll,--,ll,--,ll,ll,lm,lm,lm,lm,ll,--,--,ll,ll,--,--,ll,lm,--,ll,--,--,ll,--,lm,lm,--,--,--,ll,lm,--,ll,ll,lm,ll,--,lm,ll,--,lm,ll,ll,ll,--,--,lm,lm,lm,ll,lm,ll,--,lm,lm,ll,--,--,--,lm,--,lm,--,--,lm,ll,--,--,ll,--,--,--,ll,--,--,--,lm,--
*_SCFLD1188_11163,<lmxll>,ll,--,lm,--,ll,lm,lm,--,--,ll,lm,lm,--,lm,ll,lm,lm,ll,ll,ll,lm,lm,ll,--,--,lm,lm,lm,lm,ll,ll,--,--,--,ll,ll,lm,ll,--,--,lm,ll,lm,lm,--,lm,ll,ll,lm,lm,--,--,--,lm,lm,--,lm,--,ll,ll,ll,--,ll,lm,ll,--,ll,lm,ll,--,--,--,--,--,--,lm,ll,ll,ll,--,--,--,lm,lm,ll,ll,lm,ll,ll,lm
*_SCFLD1188_11245,<nnxnp>,--,nn,--,--,--,--,np,np,np,--,--,--,--,nn,--,--,nn,np,--,--,--,np,np,--,--,np,--,--,np,np,np,--,--,--,--,nn,np,np,--,--,np,np,--,nn,--,nn,nn,--,--,np,nn,--,--,--,--,np,--,--,np,nn,np,np,--,--,--,--,np,--,--,nn,--,np,np,--,--,np,--,--,np,--,nn,--,nn,nn,np,np,nn,--,nn,--
*_SCFLD1188_11317,<hkxhk>,--,hk,hk,--,--,--,hh,hh,hh,--,hh,hh,--,hk,hk,hk,hh,hk,hk,kk,--,hh,hk,--,--,hh,--,--,hh,hk,hk,--,hk,--,kk,kk,hh,hk,--,--,hh,hk,hh,hk,--,hk,hk,hk,--,hh,kk,--,--,hk,hh,hh,hh,--,hk,kk,hh,hh,--,hh,--,--,hk,--,kk,hh,hk,hk,hk,--,--,hh,--,kk,hk,kk,hk,--,hk,hk,hk,hk,hk,--,kk,hh
*_SCFLD126_157936,<nnxnp>,--,--,np,--,--,--,nn,--,--,nn,nn,nn,--,np,nn,--,--,nn,nn,--,np,nn,nn,--,np,nn,nn,--,nn,--,--,np,nn,np,np,np,--,nn,--,np,nn,nn,nn,np,np,np,--,nn,np,nn,np,np,--,np,nn,--,--,np,nn,--,nn,nn,--,nn,--,np,--,--,np,--,nn,nn,nn,np,nn,nn,np,--,nn,--,np,--,--,np,--,--,np,--,np,--
*_SCFLD126_181591,<nnxnp>,--,--,np,--,--,--,nn,--,--,--,--,--,--,--,--,--,nn,--,nn,np,--,nn,nn,--,--,--,--,np,--,--,nn,--,--,--,np,--,nn,nn,--,--,nn,nn,--,np,--,np,nn,--,np,nn,np,np,np,--,--,nn,--,--,nn,np,nn,--,np,--,--,np,nn,nn,np,nn,nn,nn,nn,--,--,nn,--,--,np,np,np,nn,--,--,--,--,np,np,np,--
*_SCFLD126_246152,<nnxnp>,nn,np,--,--,np,--,--,nn,--,nn,--,nn,np,np,--,np,--,nn,nn,--,np,nn,nn,--,np,nn,nn,np,nn,--,nn,np,--,--,np,np,nn,--,--,--,--,--,nn,np,np,np,nn,nn,np,nn,np,np,np,np,nn,nn,nn,np,nn,np,nn,--,np,nn,np,np,nn,nn,np,--,nn,--,nn,np,--,--,np,np,nn,--,--,--,np,--,--,nn,np,np,np,nn
*_SCFLD126_367183,<nnxnp>,nn,np,np,--,--,--,nn,--,nn,nn,nn,nn,--,np,--,np,nn,nn,--,np,np,nn,nn,np,np,nn,nn,np,nn,--,nn,np,--,np,np,np,nn,--,nn,--,nn,--,nn,np,--,np,nn,nn,np,nn,np,--,np,np,nn,nn,nn,np,nn,np,nn,nn,--,--,np,np,nn,nn,--,nn,--,nn,--,--,--,--,np,--,nn,np,np,--,np,np,--,--,np,--,--,nn
*_SCFLD126_374007,<nnxnp>,--,--,--,--,--,--,nn,--,--,nn,--,--,nn,np,nn,np,nn,nn,nn,--,np,--,nn,--,--,--,--,--,--,--,--,np,nn,--,np,np,--,nn,--,--,nn,nn,nn,np,np,--,nn,nn,--,nn,np,--,np,np,--,--,--,--,nn,--,nn,nn,np,--,--,--,--,--,--,--,nn,nn,nn,--,--,nn,np,np,--,np,np,--,np,--,nn,--,np,np,np,nn
*_SCFLD126_84051,<lmxll>,--,--,ll,--,lm,--,ll,--,--,lm,--,--,--,ll,--,ll,ll,lm,lm,--,--,--,lm,--,ll,ll,ll,ll,ll,--,--,--,--,--,--,--,--,lm,--,--,ll,ll,ll,ll,ll,ll,lm,ll,ll,lm,--,lm,--,--,ll,--,--,--,lm,lm,lm,ll,--,ll,lm,ll,--,ll,lm,--,--,lm,--,--,lm,ll,lm,lm,--,lm,--,--,--,--,--,--,ll,lm,--,--
*_SCFLD1276_36956,<lmxll>,--,lm,--,--,ll,--,--,ll,--,--,--,lm,--,--,--,lm,lm,ll,ll,ll,lm,--,ll,--,--,--,ll,lm,lm,--,ll,--,--,lm,--,ll,ll,ll,--,--,lm,--,--,lm,lm,lm,ll,lm,--,ll,lm,lm,--,lm,--,--,--,lm,ll,ll,--,--,ll,lm,--,--,ll,--,ll,lm,--,ll,--,--,--,lm,ll,--,ll,ll,--,--,--,--,ll,--,lm,ll,ll,lm
*_SCFLD1468_22915,<hkxhk>,--,--,hk,--,hk,--,hh,--,--,hh,hh,hk,--,hk,--,hk,hk,hk,hh,hk,hh,--,--,--,--,--,--,hk,kk,--,hk,--,kk,hk,kk,--,hk,hh,--,--,hk,kk,hh,--,hk,kk,hh,--,hk,hh,--,hk,hk,--,hk,kk,--,--,hk,hh,hk,kk,hk,hk,hh,hh,--,hh,hh,--,--,hk,hk,--,--,--,--,kk,hh,--,--,hh,--,kk,--,kk,kk,--,hk,hh
*_SCFLD1518_56829,<lmxll>,lm,--,--,ll,--,--,--,--,--,--,--,lm,--,lm,--,lm,lm,ll,ll,ll,ll,lm,ll,--,lm,--,ll,lm,lm,ll,--,--,--,--,--,lm,ll,ll,--,--,lm,lm,--,lm,--,lm,--,--,lm,ll,lm,--,ll,--,lm,lm,lm,lm,ll,--,ll,lm,--,lm,--,ll,ll,ll,--,ll,lm,--,--,--,lm,--,ll,lm,ll,--,lm,--,lm,lm,lm,--,--,lm,ll,--
