V1,V2,V3
*_SCFLD10011_121457,<hkxhk>,hk,--,hh,--,hk,--,hk,--,--,hk,--,hk,--,hk,hh,hh,hk,hk,kk,--,hk,--,--,--,kk,--,--,--,kk,hh,--,--,--,kk,hh,kk,kk,hh,--,--,kk,hk,--,--,hh,hk,kk,hh,kk,hk,hh,hh,--,hk,hh,--,--,--,--,hk,hh,--,hh,--,hk,hk,hk,kk,--,hk,--,hk,--,--,kk,--,kk,hk,--,hk,hk,kk,hk,hh,hk,--,--,hk,hk,--
*_SCFLD10011_121502,<nnxnp>,--,--,nn,--,np,--,--,--,--,np,--,--,--,nn,nn,nn,nn,--,np,--,np,--,--,--,--,--,--,--,np,nn,--,--,--,np,nn,np,np,nn,--,np,np,np,--,--,--,nn,np,--,np,np,--,nn,np,nn,--,--,--,--,--,np,nn,--,nn,--,nn,nn,nn,np,np,np,--,--,--,--,--,--,np,--,--,nn,nn,np,--,nn,--,--,--,--,nn,--
*_SCFLD10011_159395,<hkxhk>,--,hh,--,--,--,--,kk,--,--,kk,hk,kk,--,hh,hk,--,hh,--,hk,--,kk,hk,--,--,hk,--,hk,hk,--,--,--,--,hh,hh,hk,--,hk,hk,--,--,hk,kk,--,hk,--,hh,kk,--,--,--,hk,hk,hk,hh,hk,hh,hh,kk,hh,kk,hk,--,hk,--,--,hh,hh,hk,kk,--,hk,kk,--,--,--,hk,hk,--,hh,--,hh,--,--,hk,kk,--,hk,hh,hh,hk
*_SCFLD10011_159415,<nnxnp>,--,--,--,--,--,--,nn,--,--,nn,np,nn,--,np,np,--,--,--,--,--,nn,nn,--,--,nn,--,--,nn,--,--,--,--,np,nn,--,--,nn,np,--,--,nn,nn,--,nn,--,np,nn,--,--,--,np,np,nn,--,np,np,np,nn,np,nn,np,--,np,--,--,np,np,nn,nn,--,nn,nn,--,--,--,nn,nn,--,np,--,np,--,--,np,nn,--,nn,np,np,nn
*_SCFLD10011_235937,<hkxhk>,--,hk,--,--,--,kk,hk,hk,--,hk,--,hk,--,hk,--,hh,hk,hk,--,hk,hk,kk,hh,--,--,hk,--,--,--,hh,--,--,--,kk,hh,kk,kk,hh,--,--,--,hk,hk,kk,hh,hk,hk,hh,--,--,--,--,--,--,hh,hk,--,--,--,hk,hh,--,--,hk,hk,--,hk,kk,--,--,kk,hk,--,hh,--,--,kk,--,hk,--,--,--,hk,--,--,--,kk,--,hk,kk
*_SCFLD10011_242314,<lmxll>,--,--,lm,--,lm,--,--,lm,ll,lm,--,lm,--,--,lm,lm,ll,--,ll,--,--,--,--,--,ll,ll,ll,ll,--,--,--,--,--,--,lm,--,--,lm,--,--,--,lm,lm,ll,lm,ll,lm,lm,ll,lm,lm,--,ll,ll,--,ll,--,--,--,lm,--,--,--,lm,--,ll,--,ll,lm,--,ll,lm,--,lm,--,--,--,lm,ll,--,ll,ll,lm,--,--,--,ll,--,--,--
*_SCFLD10011_248239,<lmxll>,--,--,--,--,--,--,--,lm,--,lm,lm,lm,--,ll,--,--,ll,--,ll,--,--,ll,lm,--,ll,--,ll,ll,ll,lm,ll,--,--,--,lm,ll,--,lm,--,--,ll,--,--,ll,lm,ll,--,lm,ll,lm,lm,lm,ll,ll,lm,--,--,--,--,lm,lm,--,--,lm,ll,--,ll,--,--,--,ll,lm,lm,--,--,ll,--,lm,--,--,ll,--,lm,lm,--,--,ll,--,ll,ll
*_SCFLD10011_370286,<nnxnp>,--,--,--,--,--,--,nn,--,--,nn,--,nn,--,np,--,np,--,nn,nn,nn,nn,nn,np,--,nn,--,nn,nn,--,--,--,--,--,nn,np,--,nn,--,--,--,--,--,--,nn,np,--,nn,np,nn,nn,np,--,nn,--,--,np,--,--,np,nn,np,np,--,nn,--,np,--,--,nn,--,--,nn,np,--,--,nn,--,--,np,np,np,--,--,np,nn,--,nn,--,--,nn
*_SCFLD10011_982322,<lmxll>,lm,ll,lm,--,--,--,lm,--,ll,lm,lm,lm,--,ll,lm,lm,ll,lm,ll,--,--,ll,lm,--,ll,ll,ll,--,ll,lm,ll,--,ll,ll,lm,ll,--,lm,--,--,ll,lm,lm,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,ll,--,--,ll,lm,lm,lm,lm,lm,--,ll,ll,ll,lm,lm,ll,lm,lm,--,--,ll,ll,lm,ll,ll,ll,--,lm,lm,lm,--,ll,ll,ll,--
*_SCFLD1008_2214,<lmxll>,--,lm,lm,--,lm,ll,--,ll,--,ll,ll,--,ll,ll,--,lm,ll,lm,ll,--,lm,--,lm,--,ll,ll,--,ll,ll,lm,lm,--,--,--,lm,lm,ll,--,--,--,ll,--,ll,ll,lm,lm,lm,lm,ll,lm,lm,lm,lm,lm,lm,--,--,--,ll,lm,ll,ll,lm,lm,lm,lm,--,ll,ll,--,lm,ll,ll,--,--,--,ll,lm,ll,--,ll,--,--,--,lm,lm,ll,ll,ll,ll
