V1,V2,V3
*_SCFLD244_82255,<nnxnp>,--,--,nn,--,np,--,nn,np,--,nn,nn,--,np,np,np,--,--,np,--,--,np,np,np,--,nn,np,np,np,nn,--,nn,--,nn,--,--,--,nn,--,np,np,nn,nn,--,np,--,--,nn,--,--,nn,nn,nn,np,nn,np,nn,--,np,--,--,np,np,--,nn,--,nn,np,nn,nn,--,--,np,nn,--,--,np,np,--,np,nn,--,--,np,--,np,--,np,nn,--,--
*_SCFLD244_82266,<lmxll>,--,--,ll,--,lm,--,lm,ll,--,lm,ll,--,lm,lm,lm,--,--,lm,--,--,ll,ll,ll,--,ll,lm,ll,ll,lm,--,lm,--,ll,ll,--,--,lm,--,--,ll,ll,lm,--,lm,--,--,lm,--,lm,lm,lm,ll,lm,lm,lm,ll,--,ll,--,--,ll,ll,--,lm,--,lm,lm,ll,lm,--,ll,lm,ll,--,--,ll,ll,--,ll,ll,ll,--,ll,--,ll,--,lm,ll,--,--
*_SCFLD244_101802,<nnxnp>,--,--,np,--,--,--,--,nn,--,--,np,--,--,nn,--,nn,nn,nn,np,nn,--,nn,--,--,--,nn,--,nn,np,np,np,--,np,--,np,--,np,--,--,--,--,--,nn,nn,--,np,np,--,np,np,np,--,nn,np,--,--,--,--,nn,nn,nn,nn,--,np,np,np,nn,np,--,np,--,nn,--,--,--,--,--,np,--,--,--,--,nn,--,nn,--,nn,--,nn,nn
*_SCFLD244_101934,<lmxll>,--,--,ll,--,lm,--,lm,ll,--,lm,ll,lm,--,lm,--,ll,lm,lm,ll,--,ll,ll,ll,--,--,--,ll,lm,lm,--,--,--,--,--,ll,ll,lm,ll,--,--,ll,lm,--,--,ll,ll,lm,ll,--,lm,lm,ll,--,lm,--,ll,ll,--,ll,ll,ll,ll,lm,lm,--,lm,lm,ll,--,--,ll,--,ll,lm,ll,ll,--,--,ll,--,ll,--,--,lm,--,--,lm,ll,lm,ll
*_SCFLD244_117107,<lmxll>,lm,lm,--,--,--,--,lm,ll,--,lm,ll,lm,--,--,--,--,lm,--,--,ll,--,ll,ll,--,--,lm,ll,lm,--,--,--,--,ll,--,--,ll,lm,--,--,--,ll,lm,lm,--,ll,ll,--,--,lm,lm,lm,ll,--,--,lm,ll,--,--,--,ll,--,ll,--,lm,--,lm,--,ll,--,--,ll,lm,--,--,--,ll,--,--,--,--,--,--,--,lm,ll,ll,--,ll,lm,--
*_SCFLD244_167067,<nnxnp>,--,--,nn,--,np,--,--,--,--,nn,--,nn,--,--,--,np,np,--,nn,--,np,--,np,--,nn,np,np,np,nn,nn,--,nn,--,--,nn,np,nn,--,--,--,nn,nn,np,np,np,nn,nn,nn,--,nn,nn,nn,np,nn,np,nn,--,--,np,np,np,np,--,--,nn,nn,np,nn,--,--,np,np,np,--,np,np,--,--,--,nn,np,--,np,np,--,--,np,--,np,np
*_SCFLD244_399995,<nnxnp>,nn,--,np,--,--,--,np,--,--,np,np,np,--,nn,--,--,nn,nn,np,--,nn,nn,--,--,np,nn,nn,nn,np,np,--,--,--,--,--,--,np,nn,--,--,--,np,nn,nn,--,np,np,np,np,np,np,--,nn,np,--,--,--,--,--,nn,nn,--,nn,np,--,np,nn,np,--,--,nn,nn,nn,--,--,--,--,np,--,np,nn,--,nn,nn,nn,--,nn,np,--,--
*_SCFLD245_33377,<lmxll>,--,--,lm,--,ll,--,ll,lm,--,ll,--,ll,--,ll,--,lm,ll,--,lm,--,--,lm,--,--,--,ll,lm,ll,ll,lm,--,--,--,--,lm,lm,--,lm,--,--,lm,ll,--,--,--,lm,ll,--,ll,ll,ll,lm,ll,ll,ll,lm,lm,--,lm,lm,--,lm,--,ll,lm,--,ll,lm,--,ll,lm,ll,lm,--,--,lm,--,ll,--,--,--,--,lm,--,lm,--,--,--,ll,lm
*_SCFLD245_68340,<lmxll>,--,--,--,--,--,ll,ll,lm,lm,ll,--,ll,--,ll,--,lm,ll,ll,lm,lm,--,lm,lm,--,--,ll,--,ll,ll,lm,ll,--,--,lm,--,lm,ll,lm,--,--,--,--,ll,ll,lm,lm,ll,--,ll,ll,ll,lm,--,--,ll,lm,lm,lm,--,lm,lm,lm,--,ll,--,ll,--,lm,--,--,lm,ll,lm,--,--,lm,lm,--,lm,--,--,--,--,ll,lm,lm,ll,--,ll,--
*_SCFLD245_68472,<nnxnp>,--,nn,nn,--,np,--,nn,np,np,nn,nn,nn,--,np,np,--,np,np,nn,np,np,--,--,--,--,--,np,np,nn,--,nn,--,nn,np,nn,np,--,--,--,--,nn,nn,--,np,np,nn,nn,nn,nn,nn,nn,--,--,nn,np,nn,--,--,np,np,np,--,np,nn,nn,nn,--,nn,nn,--,--,np,np,--,--,--,np,--,np,--,np,--,np,--,--,np,np,--,--,--
