V1,V2,V3
*_SCFLD53_105802,<lmxll>,--,--,lm,--,--,ll,--,--,--,lm,--,lm,--,lm,--,ll,lm,lm,ll,--,--,ll,lm,--,--,lm,lm,ll,ll,lm,--,--,--,ll,--,ll,--,--,--,--,--,--,ll,lm,ll,lm,lm,--,lm,lm,lm,--,lm,--,ll,ll,ll,--,--,ll,ll,--,lm,--,ll,lm,--,--,lm,ll,--,lm,lm,--,--,ll,--,--,ll,--,--,--,lm,ll,ll,--,lm,lm,lm,lm
*_SCFLD53_120761,<lmxll>,--,--,lm,--,--,--,--,--,--,lm,--,--,--,lm,--,ll,--,lm,ll,lm,lm,--,lm,--,--,lm,lm,ll,ll,--,ll,--,ll,--,ll,ll,ll,ll,--,--,ll,ll,ll,--,ll,lm,--,--,--,--,lm,--,lm,--,--,--,ll,--,lm,ll,ll,--,lm,ll,ll,lm,--,--,lm,--,lm,lm,--,--,--,--,--,ll,ll,--,--,--,lm,--,ll,--,--,--,lm,--
*_SCFLD53_120871,<lmxll>,ll,--,lm,--,lm,--,--,lm,--,lm,--,lm,--,lm,--,ll,lm,lm,ll,--,lm,ll,lm,--,--,lm,--,ll,ll,--,ll,--,ll,--,ll,ll,ll,ll,--,--,--,ll,ll,--,ll,lm,lm,lm,--,lm,lm,ll,lm,lm,ll,ll,--,--,lm,--,ll,lm,lm,ll,ll,lm,ll,lm,--,--,lm,lm,lm,--,--,ll,ll,lm,ll,--,ll,--,lm,ll,ll,--,--,lm,--,--
*_SCFLD53_128999,<lmxll>,--,--,lm,--,lm,--,--,--,ll,lm,--,lm,--,--,ll,--,--,lm,--,lm,--,ll,lm,--,--,lm,lm,--,ll,lm,ll,--,ll,ll,ll,ll,ll,--,--,--,--,--,ll,lm,ll,lm,lm,--,lm,lm,lm,ll,lm,lm,ll,ll,ll,--,lm,--,ll,lm,--,ll,--,lm,--,--,lm,--,--,lm,--,--,--,--,ll,--,ll,--,ll,--,lm,--,--,--,lm,lm,lm,--
*_SCFLD53_129091,<lmxll>,--,--,lm,--,--,--,--,--,ll,lm,ll,lm,lm,lm,--,--,lm,--,ll,lm,lm,ll,--,--,--,lm,lm,ll,ll,--,ll,--,--,ll,ll,ll,--,--,--,--,--,ll,ll,--,--,--,lm,lm,lm,lm,lm,ll,--,lm,--,--,--,--,--,ll,--,lm,lm,--,ll,--,ll,--,--,--,lm,lm,--,--,--,ll,--,lm,ll,--,ll,--,lm,ll,--,--,lm,lm,--,--
*_SCFLD53_141407,<lmxll>,--,--,lm,lm,--,--,lm,--,ll,--,ll,--,--,lm,--,ll,lm,--,ll,lm,--,ll,lm,--,ll,lm,--,--,ll,--,ll,--,--,--,--,ll,--,ll,--,--,ll,--,--,--,ll,lm,lm,--,lm,lm,ll,ll,lm,lm,ll,--,--,ll,lm,--,ll,--,--,--,ll,--,ll,--,lm,ll,--,lm,lm,ll,lm,ll,ll,--,ll,ll,ll,--,lm,ll,--,ll,--,--,--,--
*_SCFLD53_141431,<lmxll>,--,--,lm,--,--,--,lm,--,ll,--,ll,--,--,lm,--,ll,lm,--,ll,lm,--,ll,--,--,ll,--,--,--,ll,--,ll,--,--,--,--,ll,--,ll,--,--,ll,--,--,--,ll,lm,lm,--,lm,lm,ll,ll,lm,--,ll,ll,--,--,--,--,ll,--,--,--,ll,--,--,--,lm,ll,--,lm,lm,ll,lm,ll,ll,--,ll,ll,ll,--,lm,ll,--,--,--,--,--,--
*_SCFLD53_174666,<lmxll>,ll,--,--,ll,lm,--,lm,lm,--,lm,--,--,lm,lm,--,--,lm,lm,lm,lm,--,ll,--,--,ll,--,--,ll,--,--,ll,--,--,--,--,--,--,--,--,--,--,ll,ll,--,ll,lm,--,--,--,lm,--,ll,lm,--,ll,ll,ll,--,--,ll,ll,lm,lm,ll,--,lm,--,lm,lm,--,--,lm,--,--,--,--,--,--,ll,--,--,--,lm,ll,ll,--,--,--,--,lm
*_SCFLD53_185778,<hkxhk>,hk,hk,hk,--,kk,--,kk,--,hk,kk,--,hk,hk,kk,--,hk,--,hk,hk,kk,hk,hh,--,--,--,--,hk,hk,hh,hk,--,--,--,--,--,hk,--,--,--,--,hh,--,--,hk,hh,hk,hk,hk,hk,hk,kk,--,--,--,hh,hk,--,--,--,--,hk,hk,hk,--,hk,hk,hk,--,--,hk,kk,kk,--,--,--,--,hh,kk,--,--,--,--,hk,hh,--,--,--,--,hk,--
*_SCFLD53_195545,<nnxnp>,--,--,nn,--,np,--,--,--,--,np,nn,nn,--,np,np,np,nn,nn,np,--,nn,nn,--,--,nn,np,--,np,--,nn,nn,--,--,--,np,np,np,nn,--,nn,nn,np,--,nn,--,nn,nn,nn,nn,nn,np,nn,--,nn,nn,np,nn,nn,--,nn,np,nn,nn,nn,np,nn,np,np,--,np,np,--,--,--,--,--,nn,np,nn,np,np,--,nn,nn,--,nn,--,nn,nn,nn
