V1,V2,V3,V4,V5
*_SCFLD40_0100020,<nnxnp>,1,1,nn,np,np,np,nn,np,np,np,np,np,np,nn,nn,np,nn,nn,nn,np,np,np,np,nn,nn,np,nn,nn,np,nn,nn,np,np,nn,np,nn,np,np,np,nn,nn,nn,nn,np,nn,np,np,nn,np,np,np,np,np,nn,np,np,np,nn,nn,nn,np,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,nn,nn,np,nn,np,nn,np,np,np,nn,nn,nn,np,np,nn,nn,np,nn
*_SCFLD40_0178688,<nnxnp>,1,1,nn,np,np,np,nn,np,np,np,np,np,np,nn,nn,np,nn,nn,nn,np,np,np,np,nn,nn,np,nn,nn,np,nn,nn,np,np,nn,np,nn,np,np,np,nn,nn,nn,nn,np,nn,np,np,nn,np,np,np,np,np,nn,np,np,np,nn,nn,nn,np,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,nn,nn,nn,np,nn,np,nn,np,np,np,nn,nn,nn,np,np,nn,nn,np,nn
*_SCFLD40_0234265,<lmxll>,1,1,--,lm,lm,--,lm,--,--,--,ll,lm,--,--,--,ll,--,ll,lm,--,--,lm,--,ll,--,--,--,lm,lm,--,--,--,ll,--,--,--,--,lm,--,lm,--,--,ll,ll,ll,--,--,lm,ll,--,ll,ll,ll,lm,ll,--,--,--,--,lm,--,ll,ll,ll,lm,--,--,--,--,lm,--,lm,lm,lm,--,--,--,lm,--,--,lm,--,ll,--,--,--,--,lm,lm,--,lm,--
*_SCFLD40_0234327,<hkxhk>,0,0,--,--,--,--,hk,--,hk,kk,hk,kk,--,hk,--,hk,--,--,--,hh,hk,kk,--,hh,hh,--,hh,--,kk,hh,hh,--,hk,--,hk,--,kk,--,--,--,--,--,--,hk,hh,--,--,hk,hk,--,--,hk,hk,--,--,--,kk,--,--,--,kk,--,hh,hh,kk,--,--,hk,hh,kk,hk,--,hk,hk,--,--,--,hk,hk,--,--,--,--,--,--,hk,kk,--,hk,--,kk,--
*_SCFLD40_0571839,<nnxnp>,1,1,np,nn,nn,nn,np,nn,nn,nn,nn,nn,nn,np,np,nn,np,np,np,nn,nn,nn,nn,np,np,nn,np,np,nn,np,np,nn,nn,np,nn,np,nn,nn,nn,np,np,np,np,nn,np,nn,nn,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,nn,nn,np,np,nn,nn,nn,np,np,np,np,nn,np,nn,np,nn,nn,nn,np,np,np,nn,nn,np,np,nn,np
*_SCFLD40_0682836,<hkxhk>,1,1,--,--,hh,--,--,--,hk,hh,--,hh,--,hk,--,hk,kk,kk,hk,hk,hk,--,--,kk,--,--,kk,--,hh,kk,--,hh,--,--,hk,--,--,--,hk,hk,--,--,--,--,--,hh,hh,hk,hk,hh,--,hk,hk,hk,hk,hk,--,hk,--,--,--,hk,kk,--,--,--,hk,hk,--,hh,hk,--,--,--,kk,--,--,--,--,kk,hh,--,--,--,hk,--,--,--,--,--,hh,--
*_SCFLD93_0036875,<nnxnp>,1,1,--,--,--,--,np,--,--,--,--,nn,np,--,--,np,np,np,np,nn,nn,nn,np,--,np,--,--,np,nn,np,np,nn,--,--,--,np,--,nn,nn,--,--,--,np,--,--,--,nn,np,nn,nn,--,nn,nn,--,nn,nn,nn,--,np,np,nn,nn,np,np,nn,--,--,np,nn,nn,nn,--,np,np,np,--,--,np,np,nn,--,--,nn,--,np,np,--,nn,np,np,nn,np
*_SCFLD93_0154664,<lmxll>,1,1,lm,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll
*_SCFLD93_0196793,<nnxnp>,1,1,--,np,--,--,nn,--,--,np,--,--,--,--,--,nn,--,nn,nn,np,--,--,--,--,nn,--,np,--,--,--,--,np,--,--,--,--,--,--,np,nn,--,--,--,np,nn,--,np,nn,--,np,np,np,--,nn,--,np,--,--,nn,nn,--,np,--,nn,np,np,np,nn,--,--,np,--,nn,--,nn,--,--,nn,--,nn,np,--,--,--,nn,--,--,--,nn,nn,np,nn
*_SCFLD93_0269828,<lmxll>,0,0,lm,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,ll,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,lm,ll,ll,lm,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll
*_SCFLD93_0294289,<lmxll>,0,0,lm,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,ll,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,lm,ll,ll,lm,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll
*_SCFLD132_0045573,<hkxhk>,0,0,hk,hh,hh,--,--,--,hh,hh,hk,hk,kk,hk,hk,hk,--,kk,kk,hk,hk,--,hk,kk,hk,--,hk,hk,hh,hk,hk,--,--,kk,--,kk,hh,hh,hh,--,--,--,hk,hh,kk,hk,hh,hk,--,hh,hk,--,kk,hk,--,hh,hk,--,--,hk,hh,--,kk,--,hh,hk,hk,hk,hk,--,hk,--,kk,hk,kk,--,--,hk,--,hk,kk,hk,--,--,--,--,hh,hk,hk,hk,hh,--
*_SCFLD145_0064686,<nnxnp>,1,1,--,np,np,--,nn,--,--,--,np,--,nn,nn,--,nn,nn,nn,--,np,np,--,--,nn,np,--,--,nn,np,nn,--,np,--,--,--,nn,np,--,--,--,--,--,nn,np,--,np,np,nn,np,np,np,np,nn,nn,np,--,--,nn,nn,--,np,np,nn,--,np,--,--,nn,--,np,nn,--,--,nn,nn,--,--,nn,nn,nn,--,--,np,--,nn,--,--,np,nn,--,--,--
*_SCFLD145_0083969,<hkxhk>,1,1,--,--,kk,--,--,--,kk,--,hk,hk,--,hk,--,hk,--,hh,hh,hk,hk,--,hk,hh,--,--,--,hk,kk,--,hk,--,hk,--,--,hh,kk,kk,kk,kk,--,kk,hh,kk,hh,hk,kk,hk,hk,--,hk,hk,hh,--,--,kk,--,hk,hh,--,kk,hk,hh,hh,--,hk,hk,hk,--,kk,hk,--,--,hk,--,hh,hk,--,hh,hk,hk,hk,hk,--,hk,hh,kk,hk,hk,--,kk,hk
