V1,V2,V3,V4,V5
*_SCFLD10_0036246,<lmxll>,0,0,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,lm,lm,lm,lm,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,lm
*_SCFLD10_0072727,<lmxll>,1,1,lm,ll,ll,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,lm,lm,lm,lm,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,lm
*_SCFLD10_0275042,<lmxll>,1,1,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,lm,ll,lm,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,ll,ll
*_SCFLD10_0389322,<lmxll>,0,0,--,--,lm,--,--,--,lm,ll,--,--,--,lm,--,lm,--,ll,lm,--,--,ll,lm,ll,lm,--,--,lm,ll,ll,ll,lm,ll,ll,--,lm,lm,ll,--,lm,--,lm,ll,ll,lm,--,--,ll,lm,--,ll,ll,ll,--,--,ll,ll,--,--,--,ll,ll,ll,--,lm,lm,--,--,ll,lm,lm,--,lm,ll,--,--,--,lm,ll,--,--,--,ll,--,lm,lm,lm,--,lm,ll,lm,--
*_SCFLD10_0473825,<lmxll>,1,1,--,--,--,--,--,--,--,--,--,lm,--,lm,--,lm,ll,ll,--,--,--,ll,lm,ll,lm,--,--,lm,ll,ll,ll,--,ll,ll,--,--,lm,--,ll,lm,--,--,ll,ll,lm,lm,--,--,lm,ll,ll,ll,--,--,ll,ll,--,--,--,--,ll,ll,ll,ll,lm,--,ll,lm,ll,lm,lm,--,lm,ll,lm,--,--,--,ll,--,ll,--,ll,--,lm,lm,lm,--,lm,--,--,ll
*_SCFLD10_0473958,<lmxll>,1,0,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,ll,lm,ll,lm,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,ll,lm,lm,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,lm,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,ll,ll
*_SCFLD10_0529941,<lmxll>,1,1,lm,ll,ll,ll,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,lm,lm,lm,lm,ll,lm,lm,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,lm
*_SCFLD10_0558498,<lmxll>,1,1,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,ll,lm,ll,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,lm,ll,ll,lm,lm,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,lm,ll,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,ll,lm,lm,lm,ll,ll,lm,lm,lm,lm,lm,lm,ll,lm,ll,ll,lm,ll
*_SCFLD10_0717899,<hkxhk>,0,0,hk,hk,hh,hh,hk,hk,hh,hk,hh,hh,hk,hk,hh,hh,hk,hk,hk,hh,hk,hh,hk,hk,hk,hh,hk,hk,hk,hh,hk,hh,hh,hh,hh,hk,hk,hh,hh,hk,hh,hh,hk,hh,hk,hk,hh,hk,hk,hh,hk,hk,hk,hh,hh,hk,hk,hh,hh,hh,hh,hh,hk,hh,hh,hh,hk,hk,hh,hh,hh,hh,hk,hh,hk,hh,hh,hh,hh,hk,hk,hk,hk,hh,hh,hh,hk,hh,hk,hh,hh,hh
*_SCFLD10_0791686,<lmxll>,1,1,--,--,lm,--,lm,--,lm,ll,--,lm,--,lm,ll,lm,--,ll,--,ll,lm,ll,lm,ll,lm,--,ll,lm,ll,ll,--,lm,ll,--,ll,lm,lm,ll,--,lm,lm,--,ll,--,lm,lm,ll,ll,--,ll,ll,ll,ll,lm,--,--,--,--,--,--,--,ll,ll,--,lm,lm,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,--,lm,--,lm,ll,ll,--,--,lm,lm,lm,--,--,--,lm,--
*_SCFLD29_0109638,<lmxll>,1,1,--,ll,lm,--,lm,--,--,--,--,lm,--,--,--,ll,--,ll,--,--,ll,lm,ll,ll,--,--,ll,--,--,--,ll,--,ll,--,ll,--,ll,ll,--,lm,--,--,ll,--,lm,lm,--,lm,ll,lm,--,ll,--,ll,lm,lm,ll,ll,--,--,--,lm,--,lm,ll,lm,--,ll,ll,--,ll,--,lm,lm,--,--,--,ll,--,lm,ll,ll,ll,--,ll,--,lm,--,lm,--,ll,--
*_SCFLD29_0698472,<lmxll>,0,0,--,--,lm,--,--,lm,ll,--,--,lm,--,lm,--,--,--,ll,ll,ll,ll,--,ll,ll,--,--,--,lm,ll,lm,--,lm,ll,--,--,--,--,ll,--,--,--,--,ll,lm,lm,ll,ll,lm,ll,--,--,ll,lm,ll,lm,lm,ll,ll,--,ll,lm,lm,--,lm,ll,--,ll,ll,--,--,ll,--,lm,lm,ll,ll,--,--,ll,--,ll,--,--,--,--,lm,lm,--,lm,--,--,lm
*_SCFLD29_0780474,<nnxnp>,0,0,np,--,nn,--,nn,nn,np,--,--,nn,--,--,--,np,--,nn,nn,np,nn,np,np,nn,np,--,np,np,np,--,np,--,np,np,--,nn,np,nn,np,nn,np,np,--,--,np,--,np,nn,np,nn,--,nn,np,np,--,nn,np,np,--,--,np,np,--,np,--,np,--,nn,np,--,nn,np,nn,np,--,nn,--,np,np,--,np,--,nn,--,np,nn,nn,--,nn,--,np,np
*_SCFLD69_0250964,<hkxhk>,1,1,hh,--,hk,--,--,--,--,hk,--,hk,hk,hh,--,hk,hk,hk,--,hh,--,hh,--,hk,hh,--,hk,hh,hh,hh,hk,--,hh,hh,hh,--,hh,hh,hh,hh,--,--,hk,hk,--,--,--,hk,hh,--,hk,hk,--,hk,hh,hk,hk,hh,hk,hh,hh,hh,hk,hh,--,hk,hk,hh,hh,hk,hk,--,--,--,hh,--,--,hk,--,--,hk,--,hk,--,hk,hk,--,hk,--,hh,hk,hh
*_SCFLD69_0394459,<hkxhk>,1,1,--,--,hh,--,--,--,--,hh,--,hh,hh,hk,--,hh,hh,--,--,hk,hk,--,--,hh,--,--,hh,--,--,--,hh,hh,hk,hk,hk,--,--,--,--,--,--,--,hh,--,hk,hk,hk,hh,hk,hk,--,--,hh,--,hk,hh,--,hk,--,--,hk,hk,--,--,--,hh,hh,--,hk,hh,hh,hh,--,hk,--,--,--,--,--,--,--,--,hh,--,hh,--,--,--,hk,hk,--,--
*_SCFLD69_0394601,<lmxll>,1,1,--,lm,ll,--,lm,--,ll,lm,--,ll,--,lm,--,ll,lm,lm,lm,ll,--,ll,lm,lm,lm,--,--,lm,ll,ll,--,--,--,ll,ll,lm,lm,ll,--,lm,--,ll,lm,--,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,--,ll,--,--,ll,--,lm,--,ll,--,lm,lm,ll,--,--,--,--,ll,lm,--,--,ll,ll,--,--,--,lm,--,--,--,lm,--,lm,ll,ll,--
*_SCFLD69_0409440,<lmxll>,1,1,--,lm,ll,--,--,--,ll,--,--,ll,--,lm,--,ll,--,--,lm,--,--,--,lm,lm,lm,--,ll,lm,ll,ll,lm,--,ll,--,--,lm,lm,--,ll,lm,--,--,lm,--,--,lm,ll,lm,lm,ll,lm,lm,--,ll,--,lm,lm,--,--,ll,ll,--,lm,--,lm,ll,lm,lm,ll,ll,ll,--,lm,--,lm,--,--,ll,ll,lm,ll,--,--,--,ll,ll,--,ll,lm,--,ll,--
*_SCFLD70_0138556,<lmxll>,1,1,--,--,ll,--,--,ll,ll,lm,--,ll,--,--,--,ll,--,lm,ll,lm,lm,--,ll,lm,ll,lm,ll,lm,lm,--,lm,ll,lm,lm,--,--,lm,--,--,ll,--,--,lm,lm,ll,ll,lm,lm,--,--,--,lm,lm,ll,ll,lm,lm,--,ll,--,lm,lm,--,lm,ll,--,lm,--,--,--,ll,--,ll,lm,ll,--,--,lm,lm,--,ll,ll,lm,--,ll,lm,--,--,ll,lm,ll,--
*_SCFLD70_0191203,<nnxnp>,0,0,np,np,nn,nn,np,np,nn,np,nn,nn,np,np,np,nn,nn,np,np,nn,np,nn,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,nn,np,nn,np,np,nn,nn,np,np,nn,np,nn,nn,nn
*_SCFLD70_0251270,<nnxnp>,0,0,np,np,nn,nn,np,np,nn,np,nn,nn,np,np,np,nn,nn,np,np,nn,np,nn,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,np,nn,nn,nn,np,nn,nn,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,nn,np,nn,np,np,nn,nn,np,np,nn,np,nn,nn,nn
*_SCFLD70_0513684,<lmxll>,0,0,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,ll,ll,ll,lm,ll,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,lm,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll
*_SCFLD70_0588073,<nnxnp>,0,0,np,np,nn,nn,np,np,nn,np,nn,nn,np,np,np,nn,nn,np,np,nn,np,nn,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,nn,nn,np,np,nn,nn,np,nn,nn,np,nn,np,np,nn,np,np,nn,np,np,np,nn,np,np,np,nn,nn,nn,nn,nn,np,nn,nn,nn,np,np,nn,nn,nn,nn,np,nn,np,nn,np,nn,nn,np,nn,np,np,nn,nn,np,np,nn,np,nn,nn,nn
*_SCFLD70_0610358,<lmxll>,0,0,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,ll,ll,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,lm,ll,lm,ll,lm,ll,ll,lm,ll,lm,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll
