V1,V2,V3,V4,V5
*_SCFLD6_0035947,<lmxll>,1,1,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,ll,lm,lm,lm,lm,ll,ll
*_SCFLD6_0035974,<nnxnp>,1,1,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,nn,np,np,nn,np,np,nn,np,nn,np,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,np,np,nn,np,np,nn,np,np,nn,np,nn,nn,np,np,nn,nn,np,np,np,nn,nn,np,np,np,nn,np,np,nn,nn,np,np,np,np,nn,nn,np,np,np,nn,np,np,np,np,np,np,np,nn,np,nn,np,nn,nn,np,nn,nn
*_SCFLD6_0104007,<nnxnp>,0,0,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,nn,np,np,nn,np,np,nn,np,nn,np,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,np,np,nn,np,np,nn,np,np,nn,np,nn,nn,np,np,nn,nn,np,np,np,nn,nn,np,nn,np,nn,np,np,nn,nn,np,np,np,np,nn,nn,np,np,np,nn,np,np,np,np,np,np,np,nn,np,nn,np,nn,nn,np,nn,nn
*_SCFLD6_0115499,<nnxnp>,1,1,np,np,nn,np,nn,np,np,np,np,np,np,nn,nn,np,nn,nn,np,nn,nn,np,nn,np,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,np,nn,nn,np,nn,nn,np,nn,np,np,nn,nn,np,np,nn,nn,nn,np,np,nn,np,nn,np,nn,nn,np,np,nn,nn,nn,nn,np,np,nn,nn,nn,np,nn,nn,nn,nn,nn,nn,nn,np,nn,np,nn,np,np,nn,np,np
*_SCFLD6_0172320,<nnxnp>,0,0,nn,nn,np,nn,np,nn,nn,nn,nn,nn,nn,np,np,nn,np,np,nn,np,np,nn,np,nn,np,nn,np,nn,np,np,np,np,np,np,nn,nn,nn,np,np,nn,np,np,nn,np,np,nn,np,nn,nn,np,np,nn,nn,np,np,np,nn,nn,np,nn,np,nn,np,np,nn,nn,np,np,np,np,nn,nn,np,np,np,nn,np,np,np,np,np,np,np,nn,np,nn,np,nn,nn,np,nn,nn
*_SCFLD6_0469314,<lmxll>,1,1,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,ll,lm,lm,lm,lm,ll,ll
*_SCFLD6_0501815,<lmxll>,0,0,ll,lm,ll,ll,lm,lm,ll,ll,lm,lm,lm,lm,ll,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,ll,lm,ll,lm,ll,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,ll,lm,lm,lm,lm,ll,ll
*_SCFLD6_0529546,<hkxhk>,0,0,--,hh,hk,--,hk,--,hk,--,hh,hh,hh,hk,--,hh,--,kk,hk,hk,hk,hh,kk,--,hk,--,--,hk,--,hk,hk,kk,hk,--,--,--,hh,kk,kk,hk,--,--,hk,--,kk,hh,hk,hh,hk,--,--,hh,--,kk,kk,kk,--,--,--,hh,hk,--,--,kk,hh,--,kk,hk,--,--,hk,hk,hk,kk,--,--,--,--,hk,--,--,--,--,--,--,--,hk,hh,hh,hk,hk,hk
*_SCFLD14_0123144,<nnxnp>,0,0,np,nn,np,nn,nn,nn,nn,np,nn,nn,np,nn,nn,np,np,nn,np,nn,np,nn,np,nn,np,np,nn,nn,nn,nn,nn,np,np,np,np,nn,np,np,np,np,nn,np,np,np,np,np,np,nn,nn,np,np,np,np,nn,nn,np,np,np,nn,np,np,nn,np,np,np,np,nn,nn,np,nn,nn,np,nn,nn,nn,np,nn,nn,np,nn,np,nn,np,nn,nn,nn,nn,nn,np,np,nn,nn
*_SCFLD14_0246379,<lmxll>,1,1,lm,lm,lm,ll,lm,ll,ll,ll,ll,lm,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,lm,lm,lm,lm,ll,lm,lm,lm,lm,ll,lm,ll,lm,lm,lm,lm,ll,ll,lm,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll,ll,lm,lm,ll,lm,ll,lm,lm,ll,ll,lm,lm,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,ll,ll
