V1,V2,V3,V4,V5
*_SCFLD5_0254148,<lmxll>,1,1,ll,lm,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,lm,lm,lm,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,lm,lm,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,ll,lm,ll,lm
*_SCFLD5_0322328,<lmxll>,0,0,ll,lm,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,lm,lm,lm,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,lm,lm,lm,lm,lm,ll,ll,ll,ll,lm,ll,lm,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,ll,lm,ll,lm
*_SCFLD5_0322338,<lmxll>,1,1,--,--,--,--,lm,--,--,--,--,lm,--,--,--,--,lm,ll,ll,lm,lm,--,lm,lm,ll,--,lm,--,lm,ll,--,--,--,ll,--,lm,ll,ll,ll,ll,--,--,ll,ll,ll,--,--,lm,lm,lm,ll,ll,lm,lm,lm,--,lm,lm,--,--,--,--,ll,lm,lm,--,ll,ll,ll,--,lm,--,--,lm,--,lm,--,--,--,--,--,--,--,--,ll,--,--,--,ll,--,lm,--
*_SCFLD5_0497782,<lmxll>,1,1,lm,ll,ll,--,lm,--,ll,--,lm,ll,lm,ll,--,ll,--,lm,lm,--,--,ll,--,ll,lm,--,ll,lm,lm,lm,ll,lm,--,--,--,--,--,lm,ll,lm,--,--,lm,ll,ll,lm,lm,ll,ll,ll,lm,ll,lm,lm,lm,lm,lm,ll,--,--,ll,--,ll,lm,ll,lm,--,--,--,ll,--,--,--,ll,lm,ll,--,ll,lm,--,lm,--,--,--,lm,ll,lm,--,ll,lm,lm,ll
*_SCFLD5_0594354,<lmxll>,1,1,--,ll,ll,--,--,--,ll,lm,--,ll,lm,ll,--,ll,ll,--,lm,lm,lm,ll,--,ll,lm,--,ll,lm,lm,--,ll,lm,ll,lm,--,--,lm,--,ll,lm,--,--,lm,ll,ll,lm,--,ll,ll,--,--,ll,--,lm,lm,--,lm,ll,lm,--,ll,--,ll,--,ll,lm,ll,lm,--,ll,--,ll,ll,ll,lm,--,--,--,lm,ll,lm,--,--,--,lm,--,lm,--,--,--,lm,ll
*_SCFLD5_0660320,<lmxll>,0,0,--,--,--,--,--,--,lm,--,--,lm,ll,--,--,lm,--,--,ll,lm,--,ll,lm,--,ll,--,--,ll,--,ll,ll,ll,ll,--,--,--,ll,ll,ll,--,--,--,ll,ll,--,lm,ll,lm,--,lm,--,ll,lm,lm,lm,ll,--,lm,--,--,lm,ll,ll,lm,lm,lm,ll,ll,--,ll,lm,--,ll,lm,ll,--,--,lm,--,lm,--,--,ll,--,ll,--,--,--,lm,--,lm,--
*_SCFLD5_0681457,<lmxll>,0,0,lm,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll
*_SCFLD5_0776143,<lmxll>,1,1,lm,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll
*_SCFLD7_0317035,<nnxnp>,0,0,nn,--,nn,--,np,np,np,nn,nn,np,np,np,--,np,--,nn,np,nn,--,np,np,nn,np,--,--,nn,nn,np,np,np,nn,--,nn,np,np,--,np,--,--,--,nn,nn,nn,nn,np,np,--,nn,nn,nn,nn,--,np,nn,nn,nn,nn,np,nn,--,--,np,np,np,--,nn,--,nn,nn,--,np,np,np,nn,--,np,np,--,nn,np,nn,--,nn,nn,np,np,np,nn,np,np
*_SCFLD7_0642054,<lmxll>,0,0,--,ll,--,--,ll,--,lm,--,ll,lm,--,lm,lm,lm,lm,--,lm,ll,lm,--,ll,ll,--,--,ll,ll,ll,lm,lm,lm,lm,--,--,--,lm,--,--,ll,--,--,ll,ll,--,lm,ll,lm,lm,--,lm,lm,--,ll,ll,ll,lm,ll,--,lm,lm,ll,lm,--,ll,ll,ll,ll,--,lm,lm,ll,--,lm,lm,--,--,lm,lm,lm,lm,ll,ll,--,ll,--,--,lm,lm,ll,ll,--
*_SCFLD7_0676677,<lmxll>,0,0,--,--,ll,--,lm,--,--,ll,--,lm,--,--,--,lm,--,ll,lm,ll,lm,lm,ll,--,lm,--,ll,ll,--,lm,lm,--,ll,ll,--,--,--,--,--,--,--,--,ll,ll,ll,--,lm,--,ll,ll,ll,--,ll,lm,--,--,ll,--,--,--,--,--,lm,lm,--,--,--,ll,--,--,ll,--,lm,lm,--,--,ll,--,--,--,ll,--,--,--,ll,--,lm,--,lm,--,lm,--
*_SCFLD7_0754895,<nnxnp>,0,0,--,nn,nn,--,np,--,--,nn,--,--,np,np,--,np,np,nn,np,--,np,np,np,nn,np,--,nn,--,nn,np,np,np,--,--,--,--,--,nn,--,nn,--,--,nn,nn,nn,nn,--,np,nn,--,nn,nn,np,np,np,--,nn,nn,--,--,nn,nn,np,np,np,np,--,nn,--,--,--,nn,np,--,--,--,--,--,np,nn,nn,np,nn,--,nn,--,--,--,np,nn,--,np
*_SCFLD17_0327675,<lmxll>,0,0,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,lm,ll,lm,lm,ll,ll,ll,ll,lm,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,lm,lm,ll,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm
*_SCFLD17_0531890,<lmxll>,1,1,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,lm,ll,lm,ll,lm,lm,ll,lm,lm,ll,ll,ll,ll,lm,lm,lm,ll,lm,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,lm,lm,ll,lm,lm,ll,ll,lm,ll,ll,lm,lm,ll,lm,ll,ll,ll,ll,lm,ll,ll,ll,lm,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,ll
*_SCFLD17_0531998,<lmxll>,1,1,--,ll,ll,--,--,--,lm,ll,ll,--,lm,lm,lm,lm,--,--,--,ll,--,ll,lm,lm,ll,--,lm,ll,--,lm,lm,lm,ll,--,ll,ll,lm,ll,lm,--,--,--,ll,ll,--,--,lm,lm,lm,--,--,ll,ll,lm,lm,ll,ll,--,ll,--,lm,ll,ll,ll,lm,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,--,--,lm,lm,--,ll,ll,ll,--,--,ll,--,--,lm,--,--,lm
*_SCFLD17_0538353,<lmxll>,1,1,--,ll,ll,--,lm,--,lm,--,--,lm,--,lm,--,lm,--,--,lm,--,ll,ll,lm,lm,ll,--,lm,ll,ll,--,lm,lm,--,--,--,ll,lm,ll,--,--,--,--,ll,ll,ll,ll,--,lm,lm,--,lm,ll,ll,lm,lm,ll,ll,ll,--,lm,lm,ll,ll,--,--,lm,ll,ll,ll,ll,--,lm,lm,lm,lm,--,--,lm,--,lm,--,--,ll,--,ll,ll,lm,--,lm,ll,lm,lm
*_SCFLD17_0543220,<hkxhk>,0,0,hk,kk,hk,hk,kk,kk,hk,kk,kk,hk,kk,hk,hk,hk,hk,hk,hk,kk,kk,hk,kk,hk,kk,kk,hk,kk,kk,hk,hk,hk,hk,kk,kk,kk,hk,kk,hk,kk,hk,hk,kk,hk,hk,hk,kk,hk,hk,kk,kk,hk,kk,kk,kk,kk,hk,kk,kk,hk,hk,kk,hk,hk,kk,kk,hk,kk,hk,hk,hk,hk,kk,hk,hk,hk,kk,hk,hk,hk,hk,hk,kk,hk,kk,hk,kk,hk,hk,kk,kk,hk
*_SCFLD17_0579693,<lmxll>,0,0,lm,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,lm,ll,lm,ll,ll,lm,ll,ll,lm,lm,lm,lm,ll,ll,ll,lm,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,lm,ll,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,ll,lm,lm,lm,lm,lm,ll,lm,ll,lm,ll,lm,lm,ll,ll,lm
*_SCFLD17_0703781,<lmxll>,0,0,lm,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,lm,ll,lm,ll,ll,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,lm,ll,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,ll,lm,lm,lm,lm,lm,ll,lm,ll,lm,ll,lm,lm,ll,ll,lm
*_SCFLD17_0752319,<nnxnp>,0,0,np,nn,np,np,nn,nn,np,nn,nn,np,nn,np,np,np,np,np,np,nn,nn,np,nn,np,nn,nn,np,nn,nn,np,np,np,np,nn,nn,np,np,nn,np,nn,np,np,nn,np,np,np,nn,np,np,nn,nn,np,nn,nn,nn,nn,np,nn,nn,np,np,nn,np,np,nn,nn,np,nn,np,np,np,np,nn,np,np,np,nn,np,np,np,np,np,nn,np,nn,np,nn,np,np,nn,nn,np
*_SCFLD17_0767794,<lmxll>,1,1,lm,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,ll,ll,lm,ll,lm,ll,ll,lm,ll,ll,lm,lm,lm,lm,ll,ll,lm,lm,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,lm,ll,ll,lm,ll,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,lm,ll,lm,lm,lm,lm,lm,ll,lm,ll,lm,ll,lm,lm,ll,ll,lm
*_SCFLD41_0049589,<lmxll>,1,1,lm,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll
*_SCFLD41_0159066,<nnxnp>,0,0,np,nn,np,nn,np,np,nn,np,nn,nn,nn,nn,nn,nn,nn,nn,nn,np,np,np,nn,nn,nn,nn,nn,nn,np,nn,np,nn,np,nn,np,np,nn,nn,nn,nn,nn,np,nn,np,np,np,nn,nn,nn,nn,nn,np,nn,np,np,nn,np,nn,nn,nn,nn,nn,np,np,nn,np,np,nn,np,np,nn,np,np,nn,nn,nn,nn,nn,nn,nn,np,np,nn,nn,nn,np,np,nn,np,nn,np,nn
*_SCFLD41_0185211,<hkxhk>,0,0,hk,hh,hk,hh,hk,hk,hh,hk,hh,hh,hh,hh,hh,hh,hh,hh,hh,hk,hk,hk,hh,hh,hh,hh,hh,hh,hk,hh,hk,hh,hk,hh,hk,hk,hh,hh,hh,hh,hh,hk,hh,hk,hk,hk,hh,hh,hh,hh,hh,hk,hh,hk,hk,hh,hk,hh,hh,hh,hh,hh,hk,hk,hh,hk,hk,hh,hk,hk,hh,hk,hk,hh,hh,hh,hh,hh,hh,hh,hk,hk,hh,hh,hh,hk,hk,hh,hk,hh,hk,hh
*_SCFLD41_0622592,<lmxll>,0,0,lm,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,lm,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,lm,ll,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,lm,lm,ll,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,lm,ll,lm,ll
*_SCFLD41_0711692,<lmxll>,1,1,ll,lm,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,ll,lm,lm,lm,lm,lm,lm,ll,lm,ll,lm,ll,lm,ll,ll,lm,lm,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,lm,lm,lm,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,ll,ll,lm,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,ll,lm,ll,lm
*_SCFLD42_0133464,<lmxll>,1,1,--,ll,lm,--,ll,--,--,ll,ll,--,--,lm,--,lm,lm,ll,--,ll,ll,lm,--,lm,--,--,--,ll,--,lm,lm,--,lm,--,ll,--,--,ll,--,--,--,--,ll,--,lm,lm,--,lm,lm,lm,--,lm,ll,--,ll,ll,--,--,ll,--,lm,--,--,ll,--,ll,lm,ll,lm,lm,lm,lm,ll,lm,lm,--,ll,lm,lm,lm,lm,--,--,lm,--,lm,--,--,--,--,ll,lm
*_SCFLD42_0232504,<lmxll>,0,0,lm,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll
*_SCFLD42_0255120,<lmxll>,0,0,lm,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll
*_SCFLD42_0331791,<lmxll>,0,0,lm,ll,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,ll,lm,lm,ll,ll,lm,ll,ll,ll,ll,ll,ll,lm,ll,lm,ll,ll,ll,ll,ll,ll,lm,ll,lm,lm,lm,ll,ll,ll,ll,lm,lm,ll,lm,lm,ll,lm,ll,ll,ll,ll,ll,lm,lm,lm,lm,lm,ll,lm,lm,ll,ll,lm,ll,ll,lm,ll,ll,ll,ll,lm,lm,ll,ll,ll,lm,lm,ll,ll,ll,lm,ll
*_SCFLD42_0395517,<lmxll>,1,1,ll,lm,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,lm,ll,ll,lm,lm,ll,lm,lm,lm,lm,lm,lm,ll,lm,ll,lm,lm,ll,lm,lm,lm,ll,lm,ll,ll,ll,lm,lm,lm,lm,ll,ll,lm,ll,ll,lm,ll,lm,lm,lm,lm,lm,ll,ll,ll,ll,ll,lm,ll,ll,lm,lm,ll,lm,lm,ll,lm,lm,lm,lm,ll,ll,lm,lm,lm,ll,ll,lm,lm,lm,ll,lm
*_SCFLD64_0099689,<nnxnp>,0,0,--,--,--,--,nn,nn,np,nn,--,np,nn,np,--,np,--,nn,nn,nn,nn,--,np,np,nn,--,np,nn,nn,nn,--,--,np,--,--,--,nn,nn,np,nn,--,--,nn,np,np,--,nn,np,--,--,nn,np,nn,--,nn,nn,--,np,--,np,np,nn,np,--,np,nn,np,--,np,np,np,--,np,np,nn,--,--,--,nn,nn,nn,--,--,--,nn,--,nn,np,np,--,nn,np
*_SCFLD113_0071156,<hkxhk>,1,1,--,hh,--,--,hk,hh,--,hh,hk,hh,--,--,--,hh,--,hk,hh,hh,hh,--,hk,hh,hh,--,--,hh,hh,--,hh,--,hk,--,hh,hh,--,hh,hh,hh,hh,--,hk,--,--,hk,--,hh,hk,--,--,hk,--,hk,hk,hh,hk,--,--,--,hk,hh,--,hh,hk,hk,hk,hh,hk,--,hk,hh,hk,hh,--,hk,--,--,--,--,--,--,hh,hh,hh,hh,--,hk,hh,hh,hk,hh
*_SCFLD113_0137994,<nnxnp>,1,1,--,--,nn,--,nn,--,np,--,nn,np,--,np,--,np,np,nn,np,nn,np,np,--,nn,np,--,nn,nn,nn,np,nn,np,nn,--,nn,np,np,--,np,--,--,--,np,--,--,nn,--,np,nn,--,nn,nn,--,np,--,nn,nn,nn,--,np,nn,nn,np,np,np,--,np,nn,nn,np,nn,--,np,nn,--,--,--,np,--,nn,--,--,nn,--,nn,nn,np,--,nn,nn,np,np
*_SCFLD344_0128165,<hkxhk>,0,0,--,--,hh,--,--,hk,hh,hk,--,--,--,--,--,hh,hh,--,hk,hk,--,hh,--,--,hk,--,--,hk,hk,--,hh,hk,hh,--,hk,--,--,hk,hh,--,--,--,hk,hh,hh,hk,hk,hh,--,--,hk,hh,hk,--,hk,hk,hk,hh,--,hh,hh,hk,--,hk,hh,hk,hh,hk,hh,hh,hh,hh,--,hh,hk,--,--,hh,hk,--,hk,--,hk,--,--,--,hk,--,hh,--,hk,hh
*_SCFLD497_0029565,<lmxll>,1,1,--,--,ll,--,ll,--,lm,ll,--,lm,lm,lm,--,--,--,lm,lm,--,ll,ll,lm,--,lm,ll,lm,--,ll,lm,--,--,ll,--,--,ll,lm,--,--,lm,lm,--,lm,ll,ll,ll,--,lm,--,lm,lm,ll,ll,--,ll,lm,--,lm,--,--,lm,lm,--,ll,lm,ll,--,lm,ll,ll,lm,ll,ll,lm,lm,--,--,--,--,lm,--,--,lm,--,lm,--,--,--,ll,lm,ll,lm
*_SCFLD615_0074643,<nnxnp>,1,1,--,--,nn,--,np,np,--,--,--,np,--,np,--,np,np,nn,np,nn,np,np,np,--,np,--,nn,nn,nn,np,--,np,nn,--,nn,--,--,--,--,nn,--,--,--,--,nn,--,np,np,nn,nn,nn,nn,nn,np,np,nn,--,nn,--,--,--,nn,--,np,np,np,np,--,nn,--,nn,--,np,np,np,--,nn,np,np,--,--,np,nn,--,nn,--,np,np,--,nn,np,np
*_SCFLD615_0134376,<nnxnp>,1,1,--,--,--,--,--,--,--,--,--,nn,--,nn,--,nn,nn,--,--,--,nn,np,np,--,nn,--,np,np,--,--,--,--,nn,--,--,--,nn,np,nn,np,--,--,np,--,--,nn,--,nn,nn,--,nn,nn,np,np,--,np,nn,--,--,--,--,np,--,nn,np,--,np,np,nn,nn,--,--,np,nn,nn,nn,--,--,nn,--,--,--,np,--,np,np,np,--,nn,np,np,nn
*_SCFLD647_0095560,<nnxnp>,1,1,np,--,np,--,np,--,--,--,np,np,--,np,--,np,--,np,--,nn,--,--,nn,nn,np,--,--,nn,nn,--,nn,--,--,nn,--,--,np,np,np,nn,--,--,nn,nn,--,--,--,nn,np,--,np,np,nn,nn,--,nn,--,nn,--,np,np,--,np,np,--,nn,nn,nn,--,nn,--,--,nn,nn,np,--,--,--,np,--,--,--,nn,--,nn,nn,nn,--,nn,nn,nn,--
*_SCFLD678_0110167,<lmxll>,1,1,--,--,lm,--,--,--,lm,ll,--,lm,--,lm,--,--,lm,lm,--,ll,ll,lm,--,lm,--,--,--,--,--,lm,lm,--,--,--,--,lm,lm,--,--,ll,--,--,ll,lm,--,lm,ll,lm,lm,--,ll,lm,ll,ll,--,ll,--,ll,--,--,lm,--,--,--,ll,--,lm,ll,lm,lm,lm,lm,ll,lm,--,lm,ll,lm,lm,--,lm,--,ll,lm,ll,lm,--,--,lm,ll,ll,lm
